-20.7367	4.14734	
-20.7504	4.13666	
-20.7321	4.15955	
-20.7184	4.15497	
-20.7397	4.17175	
-20.7214	4.16718	
-20.7123	4.16565	
-20.7153	4.16107	
-20.7321	4.16565	
-20.7153	4.16565	
-20.7199	4.17023	
-20.7031	4.16412	
-20.7092	4.16718	
-20.7001	4.16565	
-20.6726	4.17938	
-20.665	4.18243	
-20.6314	4.20227	
-20.6543	4.19006	
-20.6314	4.19464	
-20.6451	4.18396	
-20.6345	4.18396	
-20.6436	4.17633	
-20.6375	4.18396	
-20.6482	4.1748	
-20.6573	4.1748	
-20.6467	4.18243	
-20.6619	4.18701	
-20.6741	4.18243	
-20.6696	4.18701	
-20.668	4.18701	
-20.6757	4.19006	
-20.6985	4.17023	
-20.6955	4.1687	
-20.7169	4.16107	
-20.7184	4.15192	
-20.7321	4.1626	
-20.7474	4.16412	
-20.7565	4.15955	
-20.755	4.14886	
-20.755	4.15955	
-20.7428	4.1626	
-20.7489	4.16412	
-20.7535	4.17023	
-20.7458	4.15802	
-20.7291	4.17023	
-20.7199	4.17328	
-20.7047	4.1626	
-20.694	4.18854	
-20.7184	4.1748	
-20.6985	4.17633	
-20.6955	4.16412	
-20.6985	4.17023	
-20.6818	4.15192	
-20.6772	4.17175	
-20.6696	4.17938	
-20.6558	4.18701	
-20.6421	4.19312	
-20.6299	4.18243	
-20.6192	4.18091	
-20.6146	4.18091	
-20.61	4.19159	
-20.6284	4.16718	
-20.6299	4.17328	
-20.6314	4.16565	
-20.6345	4.15802	
-20.6421	4.16412	
-20.6268	4.18701	
-20.6329	4.18091	
-20.639	4.1626	
-20.6406	4.17786	
-20.6497	4.16718	
-20.6497	4.16718	
-20.6696	4.1687	
-20.6757	4.17328	
-20.6863	4.16107	
-20.7031	4.1626	
-20.7153	4.17175	
-20.723	4.1748	
